postNum,recordId,occurrenceIndex,fullSentence,directivePhrase,religiousSegment,lineIndex,authorshipState,sourceType,originalPostNum,ruling,religious
"1666","1666#0","0","Turn taken.","Turn taken.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"167","167#0","0","Expand your thinking.","Expand your thinking.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1671","1671#0","0","Think logically.","Think logically.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1671","1671#1","1","Think what's missing.","Think what's missing.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1671","1671#2","2","Think NATIONAL SECURITY.","Think NATIONAL SECURITY.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1672","1672#0","0","See last.","See last.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1672","1672#1","1","Connect.","Connect.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1674","1674#0","0","Add another to the list.","Add another to the list.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1678","1678#0","0","Enjoy!","Enjoy!","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"168","168#0","0","Follow the map.","Follow the map.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1682","1682#0","0","Define evidence.","Define evidence.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1682","1682#1","1","Think Twitter.","Think Twitter.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1686","1686#0","0","Think HUBER.","Think HUBER.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1687","1687#0","0","Enjoy the show!","Enjoy the show!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1688","1688#0","0","Study Nazism.","Study Nazism.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1688","1688#1","1","Compare/contrast ANTIFA.","Compare/contrast ANTIFA.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1688","1688#2","2","Compare/contrast SOCIALISM push.","Compare/contrast SOCIALISM push.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1688","1688#3","3","Push for REBIRTH.","Push for REBIRTH.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1691","1691#0","0","God bless Patriots!","God bless Patriots!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"1698","1698#0","0","Remember.","Remember.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"17","17#0","0","Focus on the power of POTUS as it relates to the Marines.","Focus on the power of POTUS as it relates to the Marines.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1702","1702#0","0","GO KANSAS!","GO KANSAS!","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1708","1708#0","0","Think source files.","Think source files.","","26","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1711","1711#0","0","Think logically.","Think logically.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1711","1711#1","1","Think logically.","Think logically.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1711","1711#2","2","Think for yourself.","Think for yourself.","","25","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1711","1711#3","3","Trust yourself.","Trust yourself.","","26","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1711","1711#4","4","Enjoy the show.","Enjoy the show.","","29","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1712","1712#0","0","Put to death, therefore, whatever belongs to your earthly nature: sexual immorality, impurity, lust, evil desires and greed, which is idolatry.","Put to death, therefore, whatever belongs to your earthly nature: sexual immorality, impurity, lust, evil desires and greed, which is idolatry.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_QUOTED_SCRIPTURE","false"
"1717","1717#0","0","Think optics.","Think optics.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1721","1721#0","0","Keep your promise.","Keep your promise.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1724","1724#0","0","Decipher re: last.","Decipher re: last.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1735","1735#0","0","God bless.","God bless.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"1742","1742#0","0","Follow the family.","Follow the family.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1742","1742#1","1","Think texts between PS/MH.","Think texts between PS/MH.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1742","1742#2","2","Think past settlements.","Think past settlements.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1743","1743#0","0","Think connections.","Think connections.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1746","1746#0","0","REFER BACK TO PREV DROPS.","REFER BACK TO PREV DROPS.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1748","1748#0","0","Listen VERY carefully.","Listen VERY carefully.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"175","175#0","0","Expand your thinking.","Expand your thinking.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"175","175#1","1","Learn how to read the map.","Learn how to read the map.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1750","1750#0","0","Think election 2016.","Think election 2016.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1751","1751#0","0","Recognize.","Recognize.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1752","1752#0","0","Buckle up!","Buckle up!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1753","1753#0","0","Start.","Start.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1753","1753#1","1","Think criminal/illegal act(s) to prevent/overturn Presidential election of POTUS.","Think criminal/illegal act(s) to prevent/overturn Presidential election of POTUS.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1753","1753#2","2","Think Sessions open statement re: leak investigations.","Think Sessions open statement re: leak investigations.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"176","176#0","0","Learn to read the map.","Learn to read the map.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1761","1761#0","0","Stay the course.","Stay the course.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1764","1764#0","0","Think FISA.","Think FISA.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1764","1764#1","1","Think NO NAME.","Think NO NAME.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1764","1764#2","2","Think UK.","Think UK.","","13","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1769","1769#0","0","Stay the course.","Stay the course.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"177","177#0","0","Confirm.","Confirm.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"177","177#1","1","Learn to read the map.","Learn to read the map.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1770","1770#0","0","Enjoy the show.","Enjoy the show.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1773","1773#0","0","Track last.","Track last.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1777","1777#0","0","Please post your pic/vid as POTUS specifically pointed at you moments ago.","Please post your pic/vid as POTUS specifically pointed at you moments ago.","","1","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","","REMOVE_QUOTED_OR_THIRD_PARTY","false"
"178","178#0","0","Archive immediately.","Archive immediately.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"178","178#1","1","Confirm.","Confirm.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"178","178#2","2","Learn to read the map.","Learn to read the map.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1782","1782#0","0","Enjoy the show!","Enjoy the show!","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1783","1783#0","0","God bless!","God bless!","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"1785","1785#0","0","Enjoy the show.","Enjoy the show.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1786","1786#0","0","Handle w/ care.","Handle w/ care.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1787","1787#0","0","Eyes on: 300-350mm","Eyes on: 300-350mm","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1787","1787#1","1","Think email.","Think email.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1787","1787#2","2","Think #1776.","Think #1776.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"179","179#0","0","Act II, Scene IV.","Act II, Scene IV.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1792","1792#0","0","Fear not.","Fear not.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1796","1796#0","0","Ask yourself, why?","Ask yourself, why?","","16","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1796","1796#1","1","Enjoy the show!","Enjoy the show!","","17","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1804","1804#0","0","Rally: USSS threat IDEN > action taken.","Rally: USSS threat IDEN > action taken.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1805","1805#0","0","Think connection.","Think connection.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1805","1805#1","1","Post noted (VIP access).","Post noted (VIP access).","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"181","181#0","0","Godspeed, Patriot.","Godspeed, Patriot.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","false"
"1812","1812#0","0","Think WRAY (yesterday).","Think WRAY (yesterday).","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1812","1812#1","1","Think [RR] (today).","Think [RR] (today).","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1817","1817#0","0","Be aware of your surroundings.","Be aware of your surroundings.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1817","1817#1","1","See something.","See something.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1817","1817#2","2","Say something.","Say something.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1818","1818#0","0","Reconcile.","Reconcile.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#0","0","Define Conspiracy.","Define Conspiracy.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#1","1","Think WL list of journalists who colluded w/ HRC/DNC (2016 Pres election).","Think WL list of journalists who colluded w/ HRC/DNC (2016 Pres election).","","26","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#2","2","Research for yourself.","Research for yourself.","","38","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#3","3","Think for yourself.","Think for yourself.","","39","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#4","4","Trust yourself.","Trust yourself.","","40","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#5","5","Think resignations of CEOs.","Think resignations of CEOs.","","47","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#6","6","Think resignations of Senators.","Think resignations of Senators.","","48","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#7","7","Think resignations of Congress.","Think resignations of Congress.","","49","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#8","8","Think termination of sr FBI…","Think termination of sr FBI…","","50","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#9","9","Think termination of sr DOJ…","Think termination of sr DOJ…","","51","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#10","10","Ask yourself a simple question – WHY????","Ask yourself a simple question – WHY????","","55","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1822","1822#11","11","Think sealed indictments count.","Think sealed indictments count.","","46","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1823","1823#0","0","Think Russian bots.","Think Russian bots.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1823","1823#1","1","Think Foreign propaganda.","Think Foreign propaganda.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1824","1824#0","0","Ask yourself, if the U.S.","Ask yourself, if the U.S.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1825","1825#0","0","Digest and understand.","Digest and understand.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1829","1829#0","0","Think several.","Think several.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1831","1831#0","0","Think Haiti [14:40]","Think Haiti [14:40]","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1831","1831#1","1","Think Watergate Commission [removed_why_investigate].","Think Watergate Commission [removed_why_investigate].","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1831","1831#2","2","Listen very carefully.","Listen very carefully.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1831","1831#3","3","NEVER STOP PRAYING.","NEVER STOP PRAYING.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","true"
"1832","1832#0","0","Re_read drops re: Haiti.","Re_read drops re: Haiti.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1837","1837#0","0","STAY STRONG.","STAY STRONG.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1837","1837#1","1","STAY TOGETHER.","STAY TOGETHER.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1838","1838#0","0","CHECK-IN 00:00+[37209-a271927]-[381937821]","CHECK-IN 00:00+[37209-a271927]-[381937821]","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"184","184#0","0","Follow the Owl & Y head around the world.","Follow the Owl & Y head around the world.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"184","184#1","1","Identify and list.","Identify and list.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1841","1841#0","0","Define Antitrust Law(s).","Define Antitrust Law(s).","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1841","1841#1","1","Reconcile.","Reconcile.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1845","1845#0","0","Think missile.","Think missile.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1847","1847#0","0",">>Test strength of midterms through private analysis (win/loss ratio)",">>Test strength of midterms through private analysis (win/loss ratio)","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1847","1847#1","1","Think missile(s) accidentally fired.","Think missile(s) accidentally fired.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1856","1856#0","0","Enjoy the show.","Enjoy the show.","","23","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"186","186#0","0","Godspeed.","Godspeed.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","false"
"1862","1862#0","0","Define 'Projection'.","Define 'Projection'.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1862","1862#1","1","Define 'Insurance Policy'.","Define 'Insurance Policy'.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1862","1862#2","2","Define 'Warning Against Attempts to Unveil'.","Define 'Warning Against Attempts to Unveil'.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1862","1862#3","3","Smile for the Camera.","Smile for the Camera.","","17","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1863","1863#0","0","Do not let this HYPOCRISY stand.","Do not let this HYPOCRISY stand.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1863","1863#1","1","FIGHT!","FIGHT!","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1866","1866#0","0","EYES ON.","EYES ON.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1866","1866#1","1","Think offense.","Think offense.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1867","1867#0","0","Enjoy the show.","Enjoy the show.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1868","1868#0","0","Do not link to [CF].","Do not link to [CF].","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1869","1869#0","0","Calculate probability.","Calculate probability.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1869","1869#1","1","Think missile intercept.","Think missile intercept.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1869","1869#2","2","Think aircraft.","Think aircraft.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1870","1870#0","0","Think waves.","Think waves.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
