postNum,kind,identity,aliasesAttempted,aliasCount,postText
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Sessions,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Mueller,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Huber,,0,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2211,namedEntities,Speaker of the House,Speaker of the House,1,"How about a nice game of chess? ⏎ IG Horowitz (“Justice” Dept) speech – ‘whistleblowers’ ⏎ https://oig.justice.gov/about/meet-ig.htm ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY? ⏎ “Since 2015, he has simultaneously served as the Chair of the Council of the Inspectors General on Integrity and Efficiency (CIGIE), an organization comprised of all 73 federal Inspectors General.” ⏎ Think yesterday.  ⏎ What was learned? ⏎ Robert Storch confirmed NSA IG? ⏎ https://www.nsa.gov/news-features/press-room/press-releases/2017/robert-storch-nsa-ig.shtml ⏎ First presidentially-appointed IG for NSA? ⏎ Dept of “Justice” [background] important? ⏎ Federal prosecutor in N. District of NY [background] important? ⏎ CHAIRMAN OF THE COUNCIL OF THE INSPECTOR GENERALS ON INTEGRITY AND EFFICIENCY [BACKGROUND] IMPORTANT? ⏎ “Prior to joining NSA, Mr. Storch served in several posit"
2248,namedEntities,Nunes,,0,"Ask yourself, how would 'FOREIGN' Allies' KNOW what is within a US TOP SECRET FISA warrant? ⏎ ""NO INTELLIGENCE SHARED THROUGH THAT 'OFFICIAL CHANNEL' [FVEY]"" - NUNES ⏎ Ask yourself, why are [2] 'KEY' Allies' VERY CONCERNED re: DECLAS & RELEASE? ⏎ YOU HAVE MORE THAN YOU KNOW. ⏎ UK/AUS [PRIMARY] ⏎ RATS RUNNING? ⏎ THE WORLD WILL KNOW. ⏎ ANONS KNEW. ⏎ JUST ANOTHER COINCIDENCE? ⏎ NOTHING TO SEE HERE. ⏎ Q ⏎ "
2261,namedEntities,Hussein,,0,PANIC IN DC ⏎ [LL] talking = TRUTH reveal TARMAC [BC]? ⏎ [LL] talking = TRUTH reveal COMEY HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal HUSSEIN instructions re: HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal BRENNAN NO NAME COORD TO FRAME POTUS? ⏎ …………….. ⏎ FISA = START ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ WHEN DO BIRDS SING? ⏎ Q ⏎ 
2261,namedEntities,Brennan,,0,PANIC IN DC ⏎ [LL] talking = TRUTH reveal TARMAC [BC]? ⏎ [LL] talking = TRUTH reveal COMEY HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal HUSSEIN instructions re: HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal BRENNAN NO NAME COORD TO FRAME POTUS? ⏎ …………….. ⏎ FISA = START ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ WHEN DO BIRDS SING? ⏎ Q ⏎ 
2261,namedEntities,Comey,,0,PANIC IN DC ⏎ [LL] talking = TRUTH reveal TARMAC [BC]? ⏎ [LL] talking = TRUTH reveal COMEY HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal HUSSEIN instructions re: HRC EMAIL CASE? ⏎ [LL] talking = TRUTH reveal BRENNAN NO NAME COORD TO FRAME POTUS? ⏎ …………….. ⏎ FISA = START ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ WHEN DO BIRDS SING? ⏎ Q ⏎ 
2273,namedEntities,Mueller,,0,>>281 ⏎ DECLAS of FISA = [RR] self-incrimination. ⏎ [RR] in charge of DECLAS. ⏎ Due to massive CONFLICT OF INTEREST IG HOROWITZ was TASKED to final review [speed]. ⏎ [PREVENT LEFT 'ENDANGER' SOURCES & METHODS + MUELLER INTERFERENCE NARRATIVE] ⏎ IT WILL ALL COME OUT. ⏎ POTUS will not be BAITED TO FIRE when the release itself will FORCE RESIGNATION/TERMINATION [RR]. ⏎ UK/AUS (+ OTHERS) MUST LEARN THE TRUE DEFINITION OF 'ALLY'. ⏎ [RR] PREVENTED [FORCE] FROM SIGNING NEW FISA's. ⏎ ALL SIGNERS ARE CURRENTLY UNDER GJ INVESTIGATION. ⏎ MCCABE MEMOS [NYT [RR] ARTICLE][PROVE] THE RATS ARE PANICKING. ⏎ 2018 WILL BE GLORIOUS.  ⏎ PREPARE FOR 'SKY IS FALLING' WEEK. ⏎ Q ⏎ 
2273,namedEntities,McCabe,,0,>>281 ⏎ DECLAS of FISA = [RR] self-incrimination. ⏎ [RR] in charge of DECLAS. ⏎ Due to massive CONFLICT OF INTEREST IG HOROWITZ was TASKED to final review [speed]. ⏎ [PREVENT LEFT 'ENDANGER' SOURCES & METHODS + MUELLER INTERFERENCE NARRATIVE] ⏎ IT WILL ALL COME OUT. ⏎ POTUS will not be BAITED TO FIRE when the release itself will FORCE RESIGNATION/TERMINATION [RR]. ⏎ UK/AUS (+ OTHERS) MUST LEARN THE TRUE DEFINITION OF 'ALLY'. ⏎ [RR] PREVENTED [FORCE] FROM SIGNING NEW FISA's. ⏎ ALL SIGNERS ARE CURRENTLY UNDER GJ INVESTIGATION. ⏎ MCCABE MEMOS [NYT [RR] ARTICLE][PROVE] THE RATS ARE PANICKING. ⏎ 2018 WILL BE GLORIOUS.  ⏎ PREPARE FOR 'SKY IS FALLING' WEEK. ⏎ Q ⏎ 
2274,namedEntities,Grassley,Grassley,1,TRUST GRASSLEY. ⏎ Q ⏎ 
2275,namedEntities,Hussein,,0,>>293 ⏎ Did the IG recommend [RR] step down or be fired [speed]? ⏎ Why was Rachel Brand removed? ⏎ HUSSEIN + MO actively campaigning for the midterm elections?  ⏎ Normal? ⏎ PANIC. ⏎ D5. ⏎ Q ⏎ 
2277,namedEntities,Feinstein,Feinstein,1,FEINSTEIN. ⏎ Q ⏎ 
2281,namedEntities,Feinstein,Feinstein,1,[FEINSTEIN] THREAT TO MURKOWSKI? ⏎ EVIL BE GONE. ⏎ Q ⏎ 
2281,namedEntities,Murkowski,Murkowski,1,[FEINSTEIN] THREAT TO MURKOWSKI? ⏎ EVIL BE GONE. ⏎ Q ⏎ 
2326,namedEntities,Baker,Baker,1,>>324 ⏎ https://www.foxnews.com/politics/top-fbi-lawyer-baker-offers-explosive-testimony-on-abnormal-handling-of-russia-probe-into-trump-campaign-lawmakers ⏎ Read carefully. ⏎ Sessions tomorrow [doc related] ⏎ Justice K confirmation [weekend] ⏎ [RR] next week [probe-not update] ⏎ Follow the pattern. ⏎ >>>RED OCTOBER<<< ⏎ Q ⏎ 
2335,namedEntities,People's Liberation Army,People's Liberation Army,1,"https://www.bloomberg.com/news/features/2018-10-04/the-big-hack-how-china-used-a-tiny-chip-to-infiltrate-america-s-top-companies ⏎ ""Elemental’s servers could be found in Department of Defense data centers, the CIA’s drone operations, and the onboard networks of Navy warships."" ⏎ ""Multiple people familiar with the matter say investigators found that the chips had been inserted at factories run by manufacturing subcontractors in China."" ⏎ ""One official says investigators found that it eventually affected almost 30 companies, including a major bank, government contractors, and the world’s most valuable company, Apple Inc."" ⏎ ""One country in particular has an advantage executing this kind of attack: China, which by some estimates makes 75 percent of the world’s mobile phones and 90 percent of its PCs."" ⏎ ""But that’s just what U.S. investigators found: The chips had been inserted during the m"
2345,namedEntities,Feinstein,Feinstein,1,[Picture Repost] ⏎ A picture is worth a thousand words. ⏎ See EVIL in the face of FEINSTEIN? ⏎ See FEAR & EMOTION in the face of MURKOWSKI? ⏎ A phone was present. ⏎ Q ⏎ 
2345,namedEntities,Murkowski,Murkowski,1,[Picture Repost] ⏎ A picture is worth a thousand words. ⏎ See EVIL in the face of FEINSTEIN? ⏎ See FEAR & EMOTION in the face of MURKOWSKI? ⏎ A phone was present. ⏎ Q ⏎ 
2353,namedEntities,Democrat Party,Democrat Party,1,"WELCOME TO THE DEMOCRAT PARTY. ⏎ The Party of threats, violence, intimidation, name-calling, racism, fascism, division, ….. ⏎ #WALKAWAY ⏎ #VOTEREPUBLICAN ⏎ Q ⏎ "
2356,namedEntities,Justice K,Justice K,1,">>298 ⏎ A GREAT DAY FOR THE RULE OF LAW. ⏎ CONGRATULATIONS, JUSTICE K! ⏎ THERE IS MUCH WORK TO BE DONE. ⏎ TODAY, THE REPUBLIC, TOOK BACK CONTROL. ⏎ Q+ ⏎ "
