postNum,line,completeText,oldProvenance,newProvenance,sourceType,structure,confidence,referencedPostNum,direction,reason,affectedConsumers
"1603","9","The WORLD will UNITE in this cause (G v E/R v W).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"1605","1","PS ""While emotional over the election, I conduct myself w/ upmost integrity w/o bias while undertaking any such investigation, especially a high-profile case against the POTUS.""","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Emphasis|Entities|Themes"
"1605","2","PS ""In hindsight, it was a bad idea to openly discuss my feelings, but, in no way did those feelings impact my ability to conduct a fair and proper investigation - we followed where the ""facts"" took us.""","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Emphasis|Entities|Themes"
"1607","0",">>1926855","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Entities"
"1609","8","POTUS tax reform (more take home money) - not good enough - IMPEACH.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"1609","9","POTUS save the world from NK - not good enough - IMPEACH.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"161","0",">>150170782","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"1610","0",">>1929392","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1609","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives"
"1612","0",">>1931405","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"1613","0",">>1931388","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1611","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Emphasis|Entities"
"1618","0",">>1940568","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Entities|Themes"
"1620","0",">>1940664","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions"
"1624","0",">>1942629","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Emphasis"
"1626","0",">>1945408","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities|Themes"
"1627","0",">>1945594","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities"
"1628","0",">>1945685","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities"
"1630","0",">>1946203","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1629","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Entities|Themes"
"1631","0",">>1946381","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1632","0",">>1947578","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Themes"
"1633","0",">>1949195","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Entities|Themes"
"1635","0",">>1949789","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1636","0",">>1949870","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Entities"
"1637","0",">>1950123","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"1638","0",">>1950237","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Themes"
"1640","3",">>1950617","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1643","0",">>1952489","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities|Themes"
"1644","0",">>1952748","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Emphasis|Entities|Themes"
"1648","0",">>1973514","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1647","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions"
"1649","0",">>1973567","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Entities"
"165","24","POTUS advised by SS to terminate use of Twitter due to new website tracking policy (cookies) amongst other spyware not disclosed (risk) – 1st time they failed (re-read).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"165","25","POTUS silenced on Twitter due to new policy (re: SS / risk).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"1650","0",">>1973737","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Entities"
"1652","0","“ICE executes its mission through the enforcement of more than 400 federal statutes, and focuses on smart immigration enforcement, preventing terrorism and combating the illegal movement of people and trade.”","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","self-contained quotation: one line opening and closing on quotation marks, paragraph length","Questions"
"1654","0",">>1983633","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Emphasis"
"1655","0",">>1983663","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"1656","0",">>1983724","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1655","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Entities"
"1659","0",">>1986043","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1658","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Entities|Themes"
"166","25","POTUS advised by SS to terminate use of Twitter due to new website tracking policy (cookies) amongst other spyware not disclosed (risk) – 1st time they failed (re-read).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"166","26","POTUS silenced on Twitter due to new policy (re: SS / risk).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Emphasis|Entities|Themes"
"1660","0",">>1986153","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1659","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Emphasis|Entities|Themes"
"1661","0",">>1986489","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Entities|Themes"
"1667","0",">>2007869","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1666","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Entities"
"1668","0",">>2007869","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1667","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1668","1",">>2007911","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1667","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1671","0",">>2011499","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Entities|Themes"
"1673","0",">>2013625","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Themes"
"1675","0",">>2016766","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1676","0","""For years, Schools worked alongside another Justice Department mainstay, David Margolis, who was known as the ""Yoda"" of the department. When Margolis died, DOJ brass asked Schools to come back to Washington to try to fill those shoes.""","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","self-contained quotation: one line opening and closing on quotation marks, paragraph length","Questions|Claims|Emphasis|Entities|Themes"
"1677","0",">>2020544","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities"
"1677","1",">>2019832","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities"
"1677","2",">>2019981","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities"
"1678","0",">>2022233","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Entities"
"168","0",">>150214567","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Themes"
"1680","0",">>2022584","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1679","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
"1685","0",">>2263659","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1684","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Codes"
"1688","0",">>2264981","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"1689","0",">>2265154","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"169","0",">>150214997","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Emphasis"
"1696","0",">>2279471","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Entities"
"1697","0",">>2279498","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1699","0",">>2281677","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1698","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Themes"
"1701","0",">>2282049","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1700","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1702","6",">RUSSIA DELAY IN MEETING PUTIN (DC).","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Entities|Themes"
"1704","0",">>2286869","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1705","0",">>2286943","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1705","1",">>2286944","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1707","0",">>2287225","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Entities"
"1708","0",">>2287348","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1707","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Emphasis|Entities|Themes"
"1708","1",">>2287348","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1707","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Emphasis|Entities|Themes"
"1709","0",">>2287764","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Emphasis"
"1712","0","Put to death, therefore, whatever belongs to your earthly nature: sexual immorality, impurity, lust, evil desires and greed, which is idolatry. 6 Because of these, the wrath of God is coming.","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","reproduced scripture","Directives|Claims|Entities|Themes"
"1712","1","-Colossians 3:5","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","reproduced scripture (continuation)","Directives|Claims|Entities|Themes"
"1713","0",">>2298369","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Emphasis"
"1714","0",">>2298410","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
"1715","0",">>2298430","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1714","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities"
"1721","0",">>2310449","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1720","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims"
"1722","0",">>2310523","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1721","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1723","0",">>2310672","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1722","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Codes|Entities"
"1724","0",">>2310720","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1723","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Codes|Entities|Themes"
"1725","0",">>2310904","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1724","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1727","0",">>2311235","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1729","0",">>2311869","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1730","0",">>2311906","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1731","0",">>2311980","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims"
"1732","0",">>2312021","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1731","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"1742","0",">>2325302","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Emphasis|Entities"
"1743","0",">>2325405","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Entities|Themes"
"1744","0",">>2326190","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1745","0",">>2326287","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Emphasis|Entities|Themes"
"1746","0",">>2326502","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1745","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Claims|Entities|Themes"
"1747","0",">>2326757","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","1746","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"1749","2",">GOOD v EVIL","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Claims|Emphasis|Entities|Themes"
"1749","3",">RIGHT v WRONG","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Claims|Emphasis|Entities|Themes"
"1749","4",">HUMANITY","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Claims|Emphasis|Entities|Themes"
"1749","5",">POWER OVER ANOTHER PERSON IS NOT OK","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Claims|Emphasis|Entities|Themes"
