stableOccurrenceId,postNum,oldRuling,finalRuling,oldSentenceText,newFullSentenceText,directivePhrase,directiveSegments,religiousSegment,themes,authorshipState,sourceType,dataAction,reason
"2309#0","2309","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"231#0","231","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","Godspeed.","","Godspeed.","Godspeed.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"2312#0","2312","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless you, Patriot.","","God bless you, Patriot.","God bless you, Patriot.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"2314#0","2314","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust your fellow man.","Trust your fellow man.","Trust your fellow man.","Trust your fellow man.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2314#1","2314","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless you and your family.","","God bless you and your family.","God bless you and your family.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"2314#2","2314","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Allow us to carry this heavy burden.","Allow us to carry this heavy burden.","Allow us to carry this heavy burden.","Allow us to carry this heavy burden.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2321#0","2321","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think GJ information.","Think GJ information.","Think GJ information.","Think GJ information.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2324#0","2324","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show!","Enjoy the show!","Enjoy the show!","Enjoy the show!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2326#0","2326","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read carefully.","Read carefully.","Read carefully.","Read carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2326#1","2326","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the pattern.","Follow the pattern.","Follow the pattern.","Follow the pattern.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2327#0","2327","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think DECLAS.","Think DECLAS.","Think DECLAS.","Think DECLAS.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2330#0","2330","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read carefully.","Read carefully.","Read carefully.","Read carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2332#0","2332","REMOVE_QUOTED_OR_THIRD_PARTY","REMOVE_QUOTED_OR_THIRD_PARTY","Think DECLAS.","","Think DECLAS.","Think DECLAS.","","","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","REMOVE_FROM_DIRECTIVES","inside a multi-line quotation"
"234#0","234","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Select people removed.","Select people removed.","Select people removed.","Select people removed.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"234#1","234","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Stay strong.","Stay strong.","Stay strong.","Stay strong.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"234#2","234","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Control / protection lost.","Control / protection lost.","Control / protection lost.","Control / protection lost.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"235#0","235","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2350#0","2350","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Post Justice K confirmation.","Post Justice K confirmation.","Post Justice K confirmation.","Post Justice K confirmation.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2350#1","2350","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think UK / AUS >> RUSSIA RUSSIA RUSSIA","Think UK / AUS >> RUSSIA RUSSIA RUSSIA","Think UK / AUS >> RUSSIA RUSSIA RUSSIA","Think UK / AUS >> RUSSIA RUSSIA RUSSIA","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2351#0","2351","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Look HERE [RUSSIA]","Look HERE [RUSSIA]","Look HERE [RUSSIA]","Look HERE [RUSSIA]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2351#1","2351","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","DO NOT LOOK HERE [CHINA] https://www.youtube.com/watch?v=aeVrMniBjSc","DO NOT LOOK HERE [CHINA] https://www.youtube.com/watch?v=aeVrMniBjSc","DO NOT LOOK HERE [CHINA]","DO NOT LOOK HERE [CHINA]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2352#0","2352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Research for yourself.","Research for yourself.","Research for yourself.","Research for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2352#1","2352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think for yourself.","Think for yourself.","Think for yourself.","Think for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2352#2","2352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust yourself.","Trust yourself.","Trust yourself.","Trust yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2352#3","2352","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Save the Republic!","Save the Republic!","Save the Republic!","Save the Republic!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2355#0","2355","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Celebrate - this means so much.","Celebrate - this means so much.","Celebrate - this means so much.","Celebrate - this means so much.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2355#1","2355","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless, Patriot.","","God bless, Patriot.","God bless, Patriot.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"2357#0","2357","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","CELEBRATE, PATRIOTS!!!","CELEBRATE, PATRIOTS!!!","CELEBRATE, PATRIOTS!!!","CELEBRATE, PATRIOTS!!!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2358#0","2358","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expect this.","Expect this.","Expect this.","Expect this.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#0","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus on Hussein.","Focus on Hussein.","Focus on Hussein.","Focus on Hussein.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#1","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the money pre-pres.","Follow the money pre-pres.","Follow the money pre-pres.","Follow the money pre-pres.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#2","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the connections pre-pres.","Follow the connections pre-pres.","Follow the connections pre-pres.","Follow the connections pre-pres.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#3","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Asia.","Think Asia.","Think Asia.","Think Asia.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#4","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think NK.","Think NK.","Think NK.","Think NK.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#5","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#6","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define hostage.","Define hostage.","Define hostage.","Define hostage.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#7","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define stages.","Define stages.","Define stages.","Define stages.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#8","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define puppets.","Define puppets.","Define puppets.","Define puppets.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#9","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define puppet handlers.","Define puppet handlers.","Define puppet handlers.","Define puppet handlers.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#10","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define proxy war.","Define proxy war.","Define proxy war.","Define proxy war.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#11","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define proxy war.","Define proxy war.","Define proxy war.","Define proxy war.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#12","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define proxy war.","Define proxy war.","Define proxy war.","Define proxy war.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#13","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand your thinking.","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#14","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think.","Think.","Think.","Think.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#15","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think.","Think.","Think.","Think.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"236#16","236","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Have faith.","Have faith.","have faith","have faith","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","OWNER RULING R3: ""have faith"" is an imperative — an instruction to maintain confidence, belief or morale."
"2361#0","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","THINK for yourself.","THINK for yourself.","THINK for yourself.","THINK for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2361#1","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","RESEARCH for yourself.","RESEARCH for yourself.","RESEARCH for yourself.","RESEARCH for yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2361#2","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST yourself.","TRUST yourself.","TRUST yourself.","TRUST yourself.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2361#3","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","FIND THE TRUTH.","FIND THE TRUTH.","FIND THE TRUTH.","FIND THE TRUTH.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2361#4","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","DON'T BE A PAWN IN THEIR SICK GAME.","DON'T BE A PAWN IN THEIR SICK GAME.","DON'T BE A PAWN IN THEIR SICK GAME.","DON'T BE A PAWN IN THEIR SICK GAME.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2361#5","2361","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","UNPLUG FROM FAKE NEWS [FALSE REALITY]","UNPLUG FROM FAKE NEWS [FALSE REALITY]","UNPLUG FROM FAKE NEWS [FALSE REALITY]","UNPLUG FROM FAKE NEWS [FALSE REALITY]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2367#0","2367","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Red Line.","Think Red Line.","Think Red Line.","Think Red Line.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2368#0","2368","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think [HERD SHEEP].","Think [HERD SHEEP].","Think [HERD SHEEP].","Think [HERD SHEEP].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2368#1","2368","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think 2/3rd Senate vote req to impeach [impossible].","Think 2/3rd Senate vote req to impeach [impossible].","Think 2/3rd Senate vote req to impeach [impossible].","Think 2/3rd Senate vote req to impeach [impossible].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2369#0","2369","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define 'Projection'.","Define 'Projection'.","Define 'Projection'.","Define 'Projection'.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2375#0","2375","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think GOOG+ / Gmail / etc.","Think GOOG+ / Gmail / etc.","Think GOOG+ / Gmail / etc.","Think GOOG+ / Gmail / etc.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2378#0","2378","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Look HERE [RUSSIA]","Look HERE [RUSSIA]","Look HERE [RUSSIA]","Look HERE [RUSSIA]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2378#1","2378","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","DO NOT LOOK HERE [CHINA] https://www.youtube.com/watch?v=aeVrMniBjSc","DO NOT LOOK HERE [CHINA] https://www.youtube.com/watch?v=aeVrMniBjSc","DO NOT LOOK HERE [CHINA]","DO NOT LOOK HERE [CHINA]","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2381#0","2381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Federal Judge rulings [obstruction] [POTUS' granted CONSTITUTIONAL authority].","Think Federal Judge rulings [obstruction] [POTUS’ granted CONSTITUTIONAL authority].","Think Federal Judge rulings [obstruction] [POTUS’ granted CONSTITUTIONAL authority].","Think Federal Judge rulings [obstruction] [POTUS’ granted CONSTITUTIONAL authority].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2381#1","2381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Justice K (5 to 4).","Think Justice K (5 to 4).","Think Justice K (5 to 4).","Think Justice K (5 to 4).","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2381#2","2381","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","USE A STEALTH BOMBER","USE A STEALTH BOMBER","USE A STEALTH BOMBER","USE A STEALTH BOMBER","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2382#0","2382","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Do not let them DIVIDE you.","Do not let them DIVIDE you.","Do not let them DIVIDE you.","Do not let them DIVIDE you.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2382#1","2382","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: Polls https://www.oge.gov/web/oge.nsf/Resources/Political+Activities https://osc.gov/resources/ha%20pamphlet%20sept%202014.pdf","Re_read drops re: Polls https://www.oge.gov/web/oge.nsf/Resources/Political+Activities https://osc.gov/resources/ha%20pamphlet%20sept%202014.pdf","Re_read drops re: Polls","Re_read drops re: Polls","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2382#2","2382","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: Polls","Re_read drops re: Polls","Re_read drops re: Polls","Re_read drops re: Polls","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2383#0","2383","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think MSM attacks re: Q (We, the People).","Think MSM attacks re: Q (We, the People).","Think MSM attacks re: Q (We, the People).","Think MSM attacks re: Q (We, the People).","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2386#0","2386","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Ask yourself a very simple question.","Ask yourself a very simple question.","Ask yourself a very simple question.","Ask yourself a very simple question.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2386#1","2386","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Fight, Fight, Fight!","Fight, Fight, Fight!","Fight, Fight, Fight!","Fight, Fight, Fight!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2386#2","2386","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Executive Branch / NSA / etc.","Think Executive Branch / NSA / etc.","Think Executive Branch / NSA / etc.","Think Executive Branch / NSA / etc.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2387#0","2387","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: Memes","Re_read drops re: Memes","Re_read drops re: Memes","Re_read drops re: Memes","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2389#0","2389","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Never forget.","Never forget.","Never forget.","Never forget.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2392#0","2392","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Cross reference 'blue' areas w/ illegal immigrant high pop zones.","Cross reference 'blue' areas w/ illegal immigrant high pop zones.","Cross reference 'blue' areas w/ illegal immigrant high pop zones.","Cross reference 'blue' areas w/ illegal immigrant high pop zones.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2393#0","2393","REMOVE_BLESSING_OR_VALEDICTION","REMOVE_BLESSING_OR_VALEDICTION","God bless you, Patriots!","","God bless you, Patriots!","God bless you, Patriots!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","blessing or valediction, not a command"
"2395#0","2395","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: MS13 https://twitter.com/RepMattGaetz/status/1052629557826736129","Re_read drops re: MS13 https://twitter.com/RepMattGaetz/status/1052629557826736129","Re_read drops re: MS13","Re_read drops re: MS13","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2395#1","2395","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read drops re: MS13","Re_read drops re: MS13","Re_read drops re: MS13","Re_read drops re: MS13","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2397#0","2397","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Keep your eye on the ball.","Keep your eye on the ball.","Keep your eye on the ball.","Keep your eye on the ball.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"2397#1","2397","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Remember, POTUS already ordered the DECLAS.","Remember, POTUS already ordered the DECLAS.","Remember, POTUS already ordered the DECLAS.","Remember, POTUS already ordered the DECLAS.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
